Nisken.no ,Station ,Latitude,Longitude,Bot. Depth.m,Depth,StrainGaugePressure,Conductivity,Salinity,Temperature,PotentialTemp.,Density,Sigmatheta,Oxygen,Oxygen,PAR.Irradiance,ISUS,Nitrate
,117,31.136,-77.603,,80,116.86,55.675787,36.4974,25.5151,25.4974,1024.6609,24.3203,4.6397,99.629,1.32E+02,-1.7007268,0.346999359
,117,31.136,-77.603,,81,118.324,55.574487,36.5144,25.3992,25.3811,1024.7142,24.3691,4.6341,99.324,1.29E+02,-0.7779076,0.373207424
,117,31.136,-77.603,,82,119.766,55.540483,36.5384,25.3383,25.3201,1024.7554,24.406,4.6184,98.899,1.24E+02,-1.8201207,0.343608572
,117,31.136,-77.603,,83,121.245,55.522024,36.5457,25.3117,25.2932,1024.7735,24.4199,4.6081,98.639,1.20E+02,-1.2389184,0.360114717
,117,31.136,-77.603,,84,122.703,55.520093,36.5489,25.3055,25.2871,1024.7821,24.4242,4.6183,98.849,1.18E+02,-2.3172784,0.329489293
,117,31.136,-77.603,,85,124.157,55.497948,36.5496,25.2838,25.265,1024.7937,24.4315,4.6227,98.907,1.10E+02,-2.5420021,0.32310714
,117,31.136,-77.603,,86,125.636,55.473143,36.554,25.2555,25.2364,1024.8101,24.4436,4.6134,98.664,1.08E+02,-1.041463,0.365722451
,117,31.136,-77.603,,87,127.086,55.447356,36.5548,25.2296,25.2102,1024.823,24.4523,4.6219,98.802,1.04E+02,-1.2127178,0.360858814
,117,31.136,-77.603,,88,128.537,55.448339,36.5667,25.2159,25.1969,1024.8404,24.4654,4.6153,98.645,9.96E+01,-1.3128403,0.358015335
,117,31.136,-77.603,,89,130.013,55.399797,36.5731,25.1631,25.1431,1024.8661,24.4868,4.6184,98.626,9.69E+01,-1.3644971,0.356548282
,117,31.136,-77.603,,90,131.465,55.382584,36.5782,25.1403,25.1204,1024.8812,24.4976,4.6025,98.252,9.27E+01,-1.3791615,0.356131813
,117,31.136,-77.603,,91,132.933,55.353901,36.5747,25.1177,25.0978,1024.8898,24.5019,4.6333,98.871,9.00E+01,-0.5238074,0.38042387
,117,31.136,-77.603,,92,134.391,55.320424,36.5763,25.0844,25.0639,1024.9057,24.5135,4.6722,99.645,8.72E+01,-1.4129681,0.355171706
,117,31.136,-77.603,,93,135.855,55.311001,36.5827,25.0678,25.0472,1024.9199,24.5235,4.683,99.852,8.32E+01,-1.8030038,0.344094692
,117,31.136,-77.603,,94,137.314,55.288002,36.5764,25.0537,25.0337,1024.9237,24.5229,4.663,99.399,7.96E+01,-2.2533193,0.331305732
,117,31.136,-77.603,,95,138.775,55.129539,36.548,24.9419,24.9206,1024.9411,24.536,4.6676,99.29,7.75E+01,-0.3098721,0.386499632
,117,31.136,-77.603,,96,140.232,55.132122,36.5975,24.8838,24.8624,1025.0006,24.5911,4.6628,99.118,7.44E+01,-1.3891785,0.355847331
,117,31.136,-77.603,,97,141.701,55.038432,36.5701,24.83,24.809,1025.0005,24.5867,4.6091,97.874,7.11E+01,-2.0010648,0.33846976
,117,31.136,-77.603,,98,143.165,54.929704,36.5836,24.7126,24.691,1025.0511,24.6328,4.6069,97.638,6.95E+01,-1.8835514,0.34180714
,117,31.136,-77.603,,99,144.613,54.912966,36.5916,24.6872,24.6655,1025.0692,24.6466,4.6103,97.673,6.64E+01,-1.8763429,0.342011862
,117,31.136,-77.603,,100,146.08,54.879732,36.5853,24.6635,24.6421,1025.0758,24.6489,4.6558,98.594,6.29E+01,-2.7132347,0.318244135
,117,31.136,-77.603,,101,147.547,54.779212,36.5875,24.5681,24.5457,1025.1111,24.6798,4.6733,98.803,6.08E+01,-1.8613417,0.342437896
,117,31.136,-77.603,,102,149.003,54.744841,36.5856,24.538,24.5164,1025.1228,24.6872,4.6763,98.816,5.85E+01,-2.4617554,0.325386147
,117,31.136,-77.603,,103,150.464,54.654802,36.5739,24.4687,24.4464,1025.1395,24.6995,4.673,98.622,5.60E+01,-0.2538156,0.388091637
,117,31.136,-77.603,,104,151.925,54.578041,36.5773,24.393,24.3703,1025.1693,24.7251,4.6621,98.268,5.38E+01,-0.6271051,0.377490215
,117,31.136,-77.603,,105,153.387,54.555843,36.6019,24.3425,24.3195,1025.2076,24.759,4.6571,98.091,5.13E+01,-0.5539462,0.379567928
,117,31.136,-77.603,,106,154.847,54.538933,36.6184,24.3057,24.2829,1025.2353,24.7824,4.6245,97.353,4.94E+01,-1.1637012,0.362250886
,117,31.136,-77.603,,107,156.307,54.553064,36.6591,24.2699,24.2466,1025.2814,24.8242,4.6297,97.425,4.78E+01,-0.6158461,0.377809971
,117,31.136,-77.603,,108,157.772,54.570355,36.6656,24.2768,24.2535,1025.2885,24.827,4.632,97.488,4.55E+01,-2.0810931,0.336196956
,117,31.136,-77.603,,109,159.231,54.575597,36.6681,24.2781,24.2547,1025.2944,24.8286,4.633,97.514,4.31E+01,-1.8789893,0.341936704
,117,31.136,-77.603,,110,160.692,54.572669,36.6671,24.2761,24.2524,1025.2985,24.8285,4.6228,97.296,4.18E+01,-1.4606455,0.353817668
,117,31.136,-77.603,,111,162.153,54.563219,36.6636,24.2712,24.2475,1025.3017,24.8274,4.6136,97.091,4.00E+01,-1.2093226,0.360955238
,117,31.136,-77.603,,112,163.615,54.537604,36.6595,24.2523,24.2283,1025.3086,24.83,4.6209,97.211,3.81E+01,-1.1270338,0.36329224
,117,31.136,-77.603,,113,165.07,54.496742,36.6536,24.2212,24.1971,1025.3178,24.8349,4.6149,97.03,3.67E+01,-1.6746282,0.347740559
,117,31.136,-77.603,,114,166.543,54.436316,36.6545,24.1639,24.1393,1025.3402,24.8529,4.6069,96.767,3.50E+01,-2.9451453,0.311657873
,117,31.136,-77.603,,115,167.998,54.408181,36.6592,24.1319,24.1073,1025.3576,24.866,4.5949,96.465,3.35E+01,-1.9717518,0.339302249
,117,31.136,-77.603,,116,169.461,54.39156,36.6581,24.1173,24.0923,1025.3656,24.8697,4.6175,96.915,3.20E+01,-1.5967762,0.349951556
,117,31.136,-77.603,,117,170.922,54.376346,36.6579,24.103,24.0781,1025.3739,24.8738,4.6404,97.37,3.06E+01,-1.4257913,0.354807527
,117,31.136,-77.603,,118,172.377,54.349109,36.6544,24.0819,24.0567,1025.3821,24.8775,4.6602,97.748,2.94E+01,-0.7919626,0.372808262
,117,31.136,-77.603,,119,173.849,54.296444,36.6443,24.0451,24.0198,1025.3897,24.8809,4.6648,97.779,2.82E+01,-0.7391627,0.374307779
,117,31.136,-77.603,,120,175.311,54.224127,36.6359,23.9874,23.9616,1025.4051,24.8919,4.6519,97.407,2.70E+01,-0.8023008,0.372514657
,117,31.136,-77.603,,121,176.763,54.181698,36.6435,23.9392,23.9135,1025.4295,24.912,4.6346,96.969,2.59E+01,-2.0006324,0.33848204
,117,31.136,-77.603,,122,178.222,54.116817,36.638,23.8846,23.859,1025.446,24.9241,4.6462,97.117,2.47E+01,-2.5285887,0.323488081
,117,31.136,-77.603,,123,179.695,54.072906,36.6551,23.8241,23.7975,1025.4816,24.9553,4.6682,97.485,2.37E+01,-2.1629757,0.33387149
,117,31.136,-77.603,,124,181.155,54.023814,36.6508,23.7825,23.7562,1025.4949,24.9643,4.6682,97.412,2.28E+01,-1.9660989,0.339462791
,117,31.136,-77.603,,125,182.605,54.010844,36.6593,23.7603,23.7338,1025.5123,24.9774,4.6598,97.203,2.19E+01,-1.8106674,0.343877046
,117,31.136,-77.603,,126,184.074,53.986464,36.6541,23.7432,23.7166,1025.5177,24.9785,4.6581,97.138,2.07E+01,-1.9794613,0.339083299
,117,31.136,-77.603,,127,185.533,53.946588,36.6455,23.7162,23.6896,1025.5235,24.98,4.6275,96.449,1.97E+01,-2.4902464,0.324577002
,117,31.136,-77.603,,128,186.996,53.900081,36.651,23.6663,23.6389,1025.5471,24.9992,4.6134,96.075,1.90E+01,-4.9188217,0.255605464
,117,31.136,-77.603,,129,188.458,53.874845,36.6566,23.6357,23.6084,1025.5647,25.0124,4.6461,96.709,1.80E+01,-2.1587702,0.333990926
,117,31.136,-77.603,,130,189.917,53.852375,36.6538,23.618,23.5905,1025.5721,25.0155,4.6428,96.61,1.70E+01,-0.8846702,0.370175366
,117,31.136,-77.603,,131,191.38,53.814239,36.6415,23.5969,23.5695,1025.5733,25.0124,4.6094,95.874,1.62E+01,-1.6430987,0.348635997
,117,31.136,-77.603,,132,192.842,53.747639,36.6448,23.5308,23.5028,1025.5999,25.0346,4.6039,95.65,1.53E+01,-1.7425813,0.345810691
,117,31.136,-77.603,,133,194.302,53.72339,36.6519,23.4992,23.4712,1025.6189,25.0493,4.6456,96.468,1.45E+01,-2.0480202,0.337136226
,117,31.136,-77.603,,134,195.767,53.722261,36.6532,23.4963,23.4681,1025.6251,25.0511,4.6737,97.047,1.36E+01,-2.3696951,0.328000659
,117,31.136,-77.603,,135,197.225,53.719959,36.6524,23.4946,23.4663,1025.6293,25.0511,4.6791,97.156,1.27E+01,-1.8163741,0.343714976
,117,31.136,-77.603,,136,198.686,53.718901,36.6658,23.4775,23.4489,1025.6488,25.0664,4.671,96.966,1.20E+01,-1.5615169,0.35095292
,117,31.136,-77.603,,137,200.143,53.705788,36.6646,23.4663,23.4374,1025.6556,25.0688,4.6562,96.64,1.14E+01,-2.423533,0.326471663
,117,31.136,-77.603,,138,201.62,53.646461,36.6507,23.4274,23.3985,1025.6609,25.0697,4.6637,96.723,1.09E+01,-2.2132854,0.332442695
,117,31.136,-77.603,,139,203.062,53.583792,36.648,23.3718,23.3423,1025.6797,25.0842,4.6519,96.383,1.05E+01,-2.3052032,0.329832229
,117,31.136,-77.603,,140,204.528,53.57186,36.6558,23.3511,23.3217,1025.696,25.0962,4.6344,95.991,1.01E+01,-1.9801781,0.339062942
,117,31.136,-77.603,,141,205.999,53.574357,36.6563,23.3524,23.3231,1025.7003,25.0962,4.6066,95.418,9.65E+00,-1.4772726,0.353345458
,117,31.136,-77.603,,142,207.451,53.545362,36.656,23.3255,23.2954,1025.7125,25.104,4.6044,95.326,9.24E+00,-0.9762837,0.367573543
,117,31.136,-77.603,,143,208.921,53.514009,36.6511,23.302,23.2724,1025.7198,25.107,4.6128,95.459,8.82E+00,-2.0699343,0.336513866
,117,31.136,-77.603,,144,210.378,53.456233,36.6482,23.2511,23.2207,1025.7371,25.12,4.6222,95.567,8.42E+00,-2.8356779,0.314766748
,117,31.136,-77.603,,145,211.841,53.442553,36.654,23.2313,23.2011,1025.7516,25.1301,4.634,95.782,8.04E+00,-2.9698918,0.310955073
,117,31.136,-77.603,,146,213.301,53.425593,36.6522,23.2171,23.1867,1025.7588,25.133,4.6266,95.605,7.63E+00,-1.7865773,0.344561205
,117,31.136,-77.603,,147,214.759,53.404235,36.6517,23.1977,23.167,1025.7684,25.1383,4.6021,95.066,7.24E+00,-1.9171232,0.340853701
,117,31.136,-77.603,,148,216.224,53.382118,36.6511,23.1773,23.1465,1025.7782,25.1438,4.602,95.03,6.88E+00,-2.5305823,0.323431463
,117,31.136,-77.603,,149,217.692,53.36749,36.6511,23.1633,23.1324,1025.7867,25.1479,4.6051,95.071,6.56E+00,-2.4441252,0.325886844
,117,31.136,-77.603,,150,219.146,53.342716,36.6514,23.1394,23.1081,1025.7984,25.1553,4.6177,95.292,6.31E+00,-4.0734441,0.279614188
,117,31.136,-77.603,,151,220.609,53.333197,36.6562,23.1247,23.0933,1025.8105,25.1632,4.5957,94.817,6.05E+00,-2.4402441,0.325997068
,117,31.136,-77.603,,152,222.066,53.325106,36.6557,23.1172,23.0857,1025.8167,25.165,4.5784,94.447,5.83E+00,-3.1237607,0.306585196
,117,31.136,-77.603,,153,223.536,53.295294,36.6542,23.0909,23.0589,1025.8277,25.1717,4.5707,94.243,5.67E+00,-1.8332657,0.343235254
,117,31.136,-77.603,,154,224.989,53.26621,36.6526,23.0654,23.0336,1025.8382,25.1779,4.5669,94.123,5.54E+00,-2.4586156,0.325475317
,117,31.136,-77.603,,155,226.46,53.210355,36.651,23.0148,22.9826,1025.8562,25.1914,4.5684,94.068,5.38E+00,-1.2638938,0.359405416
,117,31.136,-77.603,,156,227.915,53.175239,36.6481,22.9851,22.953,1025.867,25.1979,4.5909,94.482,5.21E+00,-1.8019095,0.34412577
,117,31.136,-77.603,,157,229.38,53.136227,36.6421,22.9553,22.9233,1025.8753,25.2019,4.6013,94.646,5.01E+00,-1.3649672,0.356534932
,117,31.136,-77.603,,158,230.839,53.094553,36.6501,22.9075,22.8741,1025.9001,25.2223,4.5953,94.445,4.83E+00,-0.9671064,0.367834178
,117,31.136,-77.603,,159,232.302,53.093319,36.6518,22.9035,22.8706,1025.9067,25.2245,4.5954,94.441,4.66E+00,-2.1031686,0.335570012
,117,31.136,-77.603,,160,233.764,53.074477,36.6475,22.8906,22.8576,1025.9115,25.2251,4.5853,94.211,4.48E+00,-1.272686,0.359155718
,117,31.136,-77.603,,161,235.232,53.034277,36.6475,22.8529,22.8195,1025.9269,25.2361,4.5747,93.93,4.30E+00,-1.2685897,0.359272053
,117,31.136,-77.603,,162,236.674,53.021352,36.6472,22.8408,22.8075,1025.9345,25.2393,4.5801,94.021,4.12E+00,-1.4891736,0.35300747
,117,31.136,-77.603,,163,238.154,52.984687,36.6449,22.8088,22.7752,1025.9463,25.2469,4.5288,92.917,3.96E+00,-1.4052964,0.355389582
,117,31.136,-77.603,,164,239.602,52.972959,36.6532,22.7878,22.7538,1025.9632,25.2593,4.4535,91.34,3.81E+00,-1.6475054,0.348510847
,117,31.136,-77.603,,165,241.071,52.969069,36.6603,22.7752,22.7414,1025.9765,25.2683,4.4491,91.235,3.65E+00,-1.8773092,0.341984419
,117,31.136,-77.603,,166,242.538,52.946156,36.6614,22.7521,22.7178,1025.9884,25.2759,4.4735,91.7,3.50E+00,-1.3721336,0.356331406
,117,31.136,-77.603,,167,243.994,52.938753,36.6626,22.7434,22.7091,1025.9962,25.2794,4.4633,91.477,3.34E+00,-2.2502569,0.331392704
,117,31.136,-77.603,,168,245.457,52.927652,36.6596,22.7363,22.7018,1026.0004,25.2793,4.4327,90.837,3.20E+00,-1.9872743,0.33886141
,117,31.136,-77.603,,169,246.913,52.891613,36.6547,22.7082,22.6736,1026.0091,25.2836,4.4361,90.859,3.06E+00,-1.6831604,0.347498245
,117,31.136,-77.603,,170,248.385,52.847324,36.6513,22.6702,22.6352,1026.0219,25.2921,4.4558,91.201,2.93E+00,-1.4713456,0.353513785
,117,31.136,-77.603,,171,249.84,52.816277,36.6453,22.6483,22.6135,1026.0279,25.2938,4.4731,91.516,2.80E+00,-2.3899245,0.327426144
,117,31.136,-77.603,,172,251.301,52.7585,36.6384,22.602,22.5668,1026.0406,25.302,4.4611,91.192,2.68E+00,-1.6649587,0.348015173
,117,31.136,-77.603,,173,252.765,52.727273,36.6405,22.57,22.5346,1026.0558,25.3128,4.4667,91.256,2.56E+00,-1.4882578,0.353033478
,117,31.136,-77.603,,174,254.227,52.694121,36.6406,22.5387,22.5032,1026.0692,25.3218,4.4593,91.057,2.45E+00,-0.8855409,0.370150638
,117,31.136,-77.603,,175,255.687,52.663307,36.6428,22.5069,22.4711,1026.0844,25.3327,4.4533,90.884,2.33E+00,-1.3484771,0.35700325
,117,31.136,-77.603,,176,257.145,52.630688,36.6425,22.4765,22.4406,1026.0973,25.3413,4.4569,90.91,2.23E+00,-1.6385707,0.348764592
,117,31.136,-77.603,,177,258.616,52.599096,36.6435,22.4455,22.4094,1026.1113,25.3509,4.4761,91.25,2.13E+00,-1.7498703,0.345603683
,117,31.136,-77.603,,178,260.077,52.546284,36.639,22.4011,22.3649,1026.1251,25.3602,4.4774,91.204,2.02E+00,-1.3813149,0.356070657
,117,31.136,-77.603,,179,261.526,52.497739,36.6432,22.35,22.3137,1026.1473,25.378,4.4405,90.374,1.92E+00,-1.3088295,0.358129242
,117,31.136,-77.603,,180,262.997,52.478027,36.6492,22.3244,22.288,1026.1634,25.3899,4.4369,90.263,1.83E+00,-1.1162436,0.363598682
,117,31.136,-77.603,,181,264.454,52.452452,36.6523,22.2966,22.2596,1026.1783,25.4003,4.417,89.814,1.74E+00,-0.0030297,0.395213957
,117,31.136,-77.603,,182,265.92,52.435334,36.6654,22.2643,22.2275,1026.2018,25.4194,4.3549,88.51,1.65E+00,-0.7336438,0.374464516
,117,31.136,-77.603,,183,267.386,52.433709,36.6738,22.2528,22.2159,1026.2158,25.4291,4.3336,88.064,1.57E+00,-1.2486352,0.35983876
,117,31.136,-77.603,,184,268.849,52.371036,36.6626,22.2068,22.1702,1026.2246,25.4335,4.3411,88.137,1.50E+00,-1.5378994,0.351623657
,117,31.136,-77.603,,185,270.299,52.301761,36.6663,22.1369,22.0994,1026.252,25.4564,4.367,88.555,1.44E+00,-2.0950249,0.335801293
,117,31.136,-77.603,,186,271.763,52.262725,36.6737,22.0921,22.0543,1026.2748,25.4748,4.3765,88.683,1.38E+00,-1.1209369,0.363465392
,117,31.136,-77.603,,187,273.228,52.230403,36.6734,22.0616,22.0238,1026.2876,25.4832,4.3739,88.583,1.32E+00,-1.4328467,0.354607154
,117,31.136,-77.603,,188,274.691,52.210032,36.6727,22.0429,22.0051,1026.2967,25.488,4.3706,88.484,1.27E+00,-0.5492349,0.379701729
,117,31.136,-77.603,,189,276.161,52.188677,36.6703,22.0256,21.9876,1026.3042,25.4911,4.3726,88.499,1.22E+00,-2.1144873,0.335248561
,117,31.136,-77.603,,190,277.605,52.167813,36.668,22.008,21.9699,1026.3118,25.4944,4.366,88.335,1.17E+00,-2.1414684,0.334482297
,117,31.136,-77.603,,191,279.077,52.147357,36.6689,21.9876,21.9492,1026.3227,25.5009,4.3843,88.675,1.13E+00,-0.2214624,0.389010468
,117,31.136,-77.603,,192,280.534,52.121778,36.6641,21.969,21.9307,1026.3285,25.5025,4.3963,88.886,1.08E+00,-1.5212704,0.352095921
,117,31.136,-77.603,,193,282.003,52.00526,36.6466,21.88,21.8412,1026.345,25.5144,4.4091,88.994,1.03E+00,-1.8661753,0.342300621
,117,31.136,-77.603,,194,283.469,51.931846,36.6607,21.7944,21.7557,1026.3843,25.5491,4.413,88.945,9.94E-01,-1.7958639,0.344297465
,117,31.136,-77.603,,195,284.91,51.919987,36.6668,21.7759,21.7369,1026.3985,25.559,4.4044,88.745,9.58E-01,-1.4241091,0.354855302
,117,31.136,-77.603,,196,286.389,51.881315,36.6586,21.7487,21.7098,1026.4043,25.5604,4.3982,88.575,9.27E-01,-0.3840237,0.384393727
,117,31.136,-77.603,,197,287.843,51.844052,36.6671,21.7036,21.6642,1026.428,25.5796,4.3841,88.225,8.96E-01,-0.3553818,0.385207157
,117,31.136,-77.603,,198,289.308,51.838662,36.6683,21.6966,21.6572,1026.4351,25.5825,4.3849,88.23,8.64E-01,-0.9774372,0.367540784
,117,31.136,-77.603,,199,290.776,51.823374,36.6689,21.6811,21.6415,1026.4443,25.5873,4.3871,88.249,8.34E-01,-1.1067626,0.363867942
,117,31.136,-77.603,,200,292.229,51.816641,36.6726,21.6701,21.6303,1026.4546,25.5932,4.3967,88.427,8.10E-01,-1.0080698,0.366670818
,117,31.136,-77.603,,201,293.705,51.810222,36.6735,21.6625,21.6226,1026.4618,25.5961,4.3575,87.629,8.27E-01,-0.7018885,0.375366367
,117,31.136,-77.603,,202,295.135,51.798058,36.6793,21.6441,21.6038,1026.4758,25.6058,4.3807,88.069,6.40E-01,0.8651156,0.419869283
,116,31.116,-77.351,1122,2,2.92,59.454302,36.6122,28.8474,28.8469,1023.335,23.3265,4.3569,98.899,1.76E+03,-1.6860773,0.347415405
,116,31.116,-77.351,1122,3,4.382,59.415537,36.6085,28.8165,28.8156,1023.3469,23.3343,4.3521,98.739,1.65E+03,-1.1480007,0.36269678
,116,31.116,-77.351,1122,4,5.845,59.397112,36.614,28.7922,28.7912,1023.3634,23.3466,4.3664,99.027,1.69E+03,-1.8090669,0.3439225
7,116,31.116,-77.351,1122,5,7.302,59.400886,36.6165,28.7922,28.791,1023.3696,23.3485,4.3684,99.074,1.35E+03,-2.0891693,0.335967592
,116,31.116,-77.351,1122,6,8.763,59.167973,36.5993,28.6029,28.6017,1023.4241,23.3987,4.3459,98.254,1.28E+03,-1.3716323,0.356345643
,116,31.116,-77.351,1122,7,10.228,59.06975,36.6155,28.4937,28.4912,1023.4773,23.4477,4.3645,98.508,1.08E+03,-3.4695744,0.296764087
,116,31.116,-77.351,1122,8,11.679,59.058512,36.6194,28.4774,28.4755,1023.4896,23.4559,4.3626,98.443,1.18E+03,-1.9412805,0.340167634
,116,31.116,-77.351,1122,9,13.144,59.048853,36.62,28.4674,28.4653,1023.4977,23.4597,4.3636,98.45,1.01E+03,-0.8444591,0.371317362
,116,31.116,-77.351,1122,10,14.604,59.035138,36.6199,28.4548,28.4523,1023.5062,23.4639,4.3764,98.716,9.92E+02,-2.2401693,0.331679192
,116,31.116,-77.351,1122,11,16.071,59.022242,36.6185,28.4446,28.4419,1023.5128,23.4664,4.3807,98.797,9.80E+02,-2.9132973,0.312562357
,116,31.116,-77.351,1122,12,17.525,59.003988,36.6163,28.4305,28.4275,1023.5201,23.4695,4.3793,98.741,8.43E+02,-2.05365,0.33697634
,116,31.116,-77.351,1122,13,18.981,58.985186,36.6146,28.415,28.4118,1023.5283,23.4734,4.366,98.417,8.78E+02,-1.513048,0.352329437
,116,31.116,-77.351,1122,14,20.448,58.969371,36.6122,28.4035,28.4002,1023.5346,23.4755,4.3977,99.112,9.46E+02,-1.5681852,0.35076354
,116,31.116,-77.351,1122,15,21.912,58.943755,36.6103,28.3825,28.3789,1023.5444,23.4811,4.3965,99.049,8.64E+02,-0.3849285,0.384368031
,116,31.116,-77.351,1122,16,23.369,58.926238,36.6071,28.3702,28.3663,1023.5505,23.4829,4.3914,98.912,8.42E+02,-1.3888588,0.35585641
,116,31.116,-77.351,1122,17,24.815,58.909576,36.6051,28.3572,28.3531,1023.5576,23.4858,4.3905,98.872,8.57E+02,-1.3118598,0.358043182
,116,31.116,-77.351,1122,18,26.295,58.901571,36.6057,28.3489,28.3446,1023.5651,23.489,4.3748,98.505,7.65E+02,-0.7187769,0.374886736
,116,31.116,-77.351,1122,19,27.746,58.892228,36.6049,28.3411,28.3365,1023.5714,23.4911,4.3755,98.506,7.15E+02,-0.6374741,0.377195736
6,116,31.116,-77.351,1122,20,29.214,58.89014,36.6058,28.3377,28.3328,1023.5775,23.493,4.3782,98.564,7.65E+02,-1.314561,0.357966468
,116,31.116,-77.351,1122,21,30.67,58.859018,36.5953,28.3224,28.3175,1023.5789,23.4902,4.4007,99.039,6.44E+02,-1.7862144,0.344571511
,116,31.116,-77.351,1122,22,32.126,58.849674,36.5935,28.3162,28.3108,1023.5839,23.491,4.369,98.314,7.08E+02,-1.1008535,0.364035761
,116,31.116,-77.351,1122,23,33.596,58.838268,36.5906,28.3091,28.3035,1023.5884,23.4912,4.3785,98.517,6.39E+02,-1.5172411,0.352210353
,116,31.116,-77.351,1122,24,35.052,58.819663,36.5864,28.2972,28.2915,1023.5934,23.492,4.4059,99.11,7.00E+02,-2.1478697,0.334300501
,116,31.116,-77.351,1122,25,36.513,58.796499,36.5807,28.2832,28.2772,1023.5982,23.4925,4.41,99.178,6.54E+02,-1.2066834,0.361030191
,116,31.116,-77.351,1122,26,37.975,58.756329,36.573,28.2555,28.2497,1023.6057,23.4958,4.4139,99.217,5.17E+02,-1.6046952,0.349726656
,116,31.116,-77.351,1122,27,39.43,58.686255,36.5617,28.2075,28.2006,1023.6176,23.5035,4.415,99.156,6.02E+02,-0.8712135,0.370557537
,116,31.116,-77.351,1122,28,40.899,58.586029,36.547,28.1356,28.1284,1023.6346,23.5163,4.4381,99.55,5.83E+02,-2.4790792,0.324894151
,116,31.116,-77.351,1122,29,42.357,58.459624,36.5192,28.0523,28.0468,1023.6449,23.5222,4.4386,99.415,5.36E+02,-1.8919878,0.341567546
,116,31.116,-77.351,1122,30,43.816,58.306977,36.491,27.9516,27.9448,1023.6614,23.5346,4.4413,99.294,5.43E+02,-1.9138988,0.340945274
,116,31.116,-77.351,1122,31,45.28,58.070471,36.4366,27.8051,27.7988,1023.6726,23.5414,4.4619,99.487,5.38E+02,-0.8866743,0.37011845
,116,31.116,-77.351,1122,32,46.734,57.95812,36.4592,27.6754,27.6667,1023.737,23.6016,4.4566,99.168,5.12E+02,-0.9164122,0.369273894
,116,31.116,-77.351,1122,33,48.198,57.895807,36.4671,27.606,27.5986,1023.7695,23.6298,4.4584,99.102,4.88E+02,-1.6922312,0.347240634
,116,31.116,-77.351,1122,34,49.663,57.939036,36.5017,27.6011,27.5931,1023.8015,23.6576,4.4663,99.287,5.07E+02,-0.3486758,0.385397607
,116,31.116,-77.351,1122,35,51.114,58.043732,36.5515,27.633,27.6244,1023.8331,23.6849,4.4738,99.534,4.90E+02,-0.1428827,0.391242131
,116,31.116,-77.351,1122,36,52.581,58.074161,36.567,27.6393,27.6318,1023.8465,23.6942,4.4698,99.466,4.80E+02,-1.8719643,0.342136214
,116,31.116,-77.351,1122,37,54.044,57.889456,36.5428,27.5024,27.4945,1023.8773,23.7206,4.4723,99.284,4.31E+02,-2.6123669,0.32110878
,116,31.116,-77.351,1122,38,55.497,57.5903,36.5103,27.2732,27.2616,1023.9326,23.7716,4.5075,99.665,4.14E+02,-1.4956234,0.352824295
,116,31.116,-77.351,1122,39,56.963,57.476385,36.5048,27.1722,27.1637,1023.9644,23.799,4.5098,99.555,4.52E+02,-1.1790145,0.361815988
5,116,31.116,-77.351,1122,40,58.424,57.469035,36.5148,27.1534,27.1443,1023.9824,23.8129,4.4904,99.1,4.14E+02,-1.6890898,0.34732985
,116,31.116,-77.351,1122,41,59.884,57.211757,36.4772,26.9658,26.9557,1024.019,23.8451,4.5372,99.801,3.97E+02,-1.3138372,0.357987024
,116,31.116,-77.351,1122,42,61.351,57.226546,36.4814,26.9741,26.965,1024.0234,23.8453,4.5171,99.377,3.69E+02,-1.7351914,0.346020564
,116,31.116,-77.351,1122,43,62.795,57.118192,36.4483,26.9146,26.9056,1024.0218,23.8394,4.4812,98.472,3.91E+02,-2.5358965,0.323280539
,116,31.116,-77.351,1122,44,64.267,56.933811,36.4378,26.7636,26.7516,1024.0675,23.8808,4.4612,97.778,3.55E+02,-1.8869628,0.341710256
,116,31.116,-77.351,1122,45,65.731,56.776677,36.4159,26.6402,26.6311,1024.0937,23.9026,4.5067,98.567,3.72E+02,-1.9281862,0.340539512
,116,31.116,-77.351,1122,46,67.188,56.720091,36.4351,26.5667,26.5564,1024.1362,23.9409,4.5298,98.959,3.50E+02,-1.550431,0.35126776
,116,31.116,-77.351,1122,47,68.654,56.689433,36.4398,26.532,26.5217,1024.1551,23.9555,4.5481,99.306,3.37E+02,-1.9231811,0.340681657
